x,y
-215,-903
292,591
-119,-441
154,657
-880,-354
625,242
-96,-272
563,-636
-287,914
-10,-498
924,309
-154,-277
-66,-430
780,530
718,-348
392,-333
-424,801
290,-610
-450,-420
-111,-954
725,-682
-979,-10
232,-615
-828,-595
-183,863
-297,-205
976,68
-860,621
249,-261
-583,340
-254,-882
-244,-194
530,-800
967,-799
-372,560
-398,-661
37,-733
302,-250
-688,-989
833,140
-967,350
-131,622
583,-789
830,-912
988,428
-411,982
-413,909
24,910
363,376
790,-311
-513,705
397,-40
-479,289
-192,-435
696,27
-294,-712
542,-440
-919,-764
-821,-229
-422,42
414,314
358,382
809,843
845,500
-955,710
-616,176
-267,330
996,-85
605,259
-866,-753
-744,930
-806,52
-405,396
-359,741
118,171
691,33
928,-778
375,736
740,-829
810,664
-529,-229
744,44
-657,525
955,264
554,-80
-506,-60
590,-423
-811,58
853,-13
801,-203
837,-546
-111,469
-502,813
-173,-409
176,-255
324,397
-41,-290
170,-70
703,393
-758,69
-820,-809
68,-347
315,-470
421,680
-274,-865
-264,-177
223,-59
-178,-403
171,-249
233,629
562,-593
606,-321
-895,-44
-408,74
316,-649
474,691
899,-69
-161,-49
-223,-927
-614,-583
284,567
-750,-444
807,342
-592,896
122,-515
-367,-706
-6,239
-407,-105
-808,-449
-68,-639
992,-659
18,-865
-996,-500
-48,767
-100,577
275,-300
636,645
-541,834
-192,988
-166,-43
618,39
143,712
-320,-510
979,984
480,105
177,296
440,706
789,860
-672,536
-646,-495
-636,193
174,-756
-53,773
-678,721
-740,-157
757,-176
283,-813
379,-351
-681,-331
475,111
-934,-23
-595,-557
912,112
-739,-336
-216,-561
-101,-803
57,537
590,1000
430,-413
-871,676
-630,-393
-107,-618
-159,-808
-321,362
765,-689
140,-741
298,599
-728,203
387,-864
946,820
545,476
-195,666
-916,152
144,132
-481,80
381,-679
105,-577
-86,609
385,194
-336,-320
13,-166
734,348
109,296
-925,-715
981,225
-865,90
-927,-788
-428,91
-368,896
408,363
382,-858
570,-807
-905,691
817,-930
879,-52
-85,430
-147,-448
254,-104
162,307
-239,-37
100,-571
649,425
248,81
-377,29
-680,220
-742,-658
8,-160
-940,855
433,-920
495,-42
930,-114
-130,-94
-495,-781
828,-391
838,297
-186,-26
-136,91
-188,-99
187,-976
239,-786
650,246
-314,728
684,-170
-228,502
644,431
-129,-273
-879,-771
-43,-499
-945,861
230,599
-73,790
691,-504
-359,204
-770,-828
198,-437
-523,-951
411,-144
20,200
471,661
507,318
-990,337
-553,338
455,128
283,610
-82,-77
656,-340
255,-684
-707,-129
-210,677
215,-83
-25,-324
881,-811
-179,-791
709,-329
-41,-827
-656,-191
-560,271
611,267
-501,97
-912,-935
-902,-247
519,678
118,334
-603,-180
-72,210
-984,882
-645,348
418,-909
800,139
237,965
550,-790
672,893
-300,760
-789,569
-352,570
83,498
422,-36
909,82
-927,635
-454,293
919,770
721,31
-117,-314
-983,703
136,509
-804,-113
-429,-990
-643,-10
904,88
-166,-580
-557,-236
-60,570
-781,56
377,571
-685,518
-162,293
-448,-293
-751,-102
-402,52
-340,930
773,-210
-316,-174
372,-554
23,-708
582,976
-879,652
468,-92
835,668
-43,924
829,853
705,-903
-207,-231
-724,940
-385,406
40,-354
-924,128
459,-959
-427,934
-16,-286
481,520
-302,-872
257,812
-242,-67
630,-138
-110,52
666,-481
-735,0
189,119
-861,827
199,807
-400,-276
785,150
-963,550
-304,186
-989,-671
683,-127
-778,-451
779,335
154,283
252,818
250,745
615,-820
625,-132
549,812
487,-66
-974,-390
335,-460
56,879
395,345
-194,-50
-256,-928
155,104
-671,550
827,-779
-911,309
-815,771
290,-984
-939,-985
544,818
893,972
769,-784
-630,-230
-203,-917
581,-835
669,-988
-706,714
390,351
443,-769
140,-578
601,571
-808,437
-433,-440
-962,-30
473,-927
746,171
-679,-496
878,290
-182,310
29,530
-711,720
3,-691
490,-573
-899,669
89,-917
875,-762
987,233
685,-886
494,300
-566,320
-131,248
20,-337
679,-701
-233,-29
-944,145
106,-563
-920,-959
-479,-85
706,341
854,993
-170,670
594,-624
41,890
-370,-142
380,356
75,474
-897,341
789,-937
887,-402
947,403
885,-475
-87,-608
-17,885
-989,752
322,351
-554,680
-902,-784
-343,900
753,537
-806,-322
128,485
-655,-907
-471,-598
26,208
36,896
-938,690
-224,-721
307,-331
656,-177
145,839
-220,152
554,-454
-167,-968
712,886
-348,906
-410,28
330,-162
400,-921
-660,-901
-173,-783
334,711
-640,505
-203,506
-666,-716
134,-101
571,-100
641,-859
880,655
-297,844
417,-567
16,-911
453,-910
-120,-772
-60,33
822,650
-613,-705
-264,-551
187,-90
720,373
606,-695
-342,320
-316,-711
-244,855
967,250
-530,269
280,-680
438,660
899,-443
711,-494
310,-838
659,-684
-654,-356
146,259
-816,814
593,948
-792,-290
653,-499
-970,347
465,-550
978,789
-575,876
-637,-1
-689,-192
710,-746
522,-797
634,198
670,-145
-390,-125
881,75
907,-956
354,558
440,332
727,-392
200,91
697,897
286,-135
-836,-993
-714,690
-642,4
-145,810
-866,296
543,430
-832,-120
-56,-653
-184,101
-98,-125
-150,-315
688,30
-286,-176
-677,168
-739,-710
149,-248
925,-781
255,902
584,-320
-282,697
554,969
492,91
528,-252
-969,-233
893,435
-71,917
366,918
643,-494
-722,-356
-574,296
-225,450
-600,-925
-127,985
308,913
170,979
-890,999
-952,121
-577,-756
483,-776
-830,-448
-481,-294
52,169
-234,-417
253,-299
638,-488
786,164
-388,-884
484,-955
33,866
69,523
468,794
442,-427
-967,-561
-957,127
-460,933
-85,56
-147,-822
741,-360
-710,4
-772,-874
-275,-68
310,585
-411,71
34,687
-279,190
60,-344
557,462
495,-416
-966,-740
930,-488
940,200
28,872
-693,358
-996,549
-972,-555
-623,-401
-699,543
460,-252
-478,-801
420,349
456,6
-43,-873
759,-185
855,277
-981,830
-544,831
-205,297
115,467
328,760
753,0
-359,-170
174,293
224,410
260,67
-800,87
609,221
36,359
-26,-519
411,-518
794,-780
-493,769
-894,425
-457,426
-180,-986
221,-642
-361,888
816,699
-621,-729
626,575
-124,77
-835,251
686,-872
-364,-164
-937,-26
969,914
-440,780
933,-995
-406,364
-67,-170
430,636
268,-446
-221,-637
-634,914
-886,-88
-840,257
898,-831
-379,-846
920,648
92,991
56,-918
233,-282
-517,-780
-72,-164
704,-697
800,-235
-697,-216
-609,-369
-270,-903
-200,590
289,781
39,-148
-414,-682
-394,724
330,1
382,191
-243,139
-305,-739
90,-210
818,-60
-930,340
-130,955
-531,611
117,832
-284,488
-346,-390
-747,-734
640,607
249,951
-777,555
-350,-132
887,484
997,-876
434,-50
582,602
-540,-256
974,79
-888,-589
411,905
982,694
-730,751
-104,-507
44,145
481,146
820,-388
353,900
229,-856
-735,-374
-809,643
528,-789
877,-635
-801,-994
436,-378
384,-568
446,310
594,962
-127,448
-867,638
-590,-774
-538,-584
785,-224
282,-845
378,-383
114,510
497,248
523,-783
-415,920
22,921
-441,-301
-102,-835
361,387
56,505
-517,643
-908,987
-168,797
145,-958
840,587
740,383
514,602
-572,-599
-424,53
458,670
735,-742
-614,-71
-676,-949
-167,618
-143,-486
729,-557
130,612
-183,115
202,-74
-870,-815
2,-886
561,798
160,454
-900,474
447,-270
-926,-747
900,264
650,-665
-90,-475
746,-203
644,-480
-310,690
-711,346
865,428
552,-69
-508,-49
63,-260
987,-141
-875,-809
-526,-655
747,-382
-662,-516
895,270
280,906
803,681
-259,628
-910,-645
415,-182
702,-906
-986,299
459,90
-176,-650
271,39
-739,176
-667,-510
-831,587
318,-896
-959,-911
-610,-757
911,372
937,-659
-863,-449
374,167
749,-710
-989,378
697,-900
-991,305
-205,460
282,578
-119,234
717,506
190,989
-880,321
118,-577
1000,40
-507,-629
-70,-628
-375,-510
-537,660
-260,-752
-563,-561
748,-962
810,-84
-691,193
-753,-685
656,-551
-444,70
53,876
-348,532
-410,-346
540,994
478,116
827,270
-486,598
787,871
386,527
-674,547
795,-766
-107,594
-828,80
-245,660
539,742
575,399
684,342
-715,896
622,-536
470,-930
243,599
-468,773
-530,-105
-7,-330
-961,840
-89,769
-688,-314
-654,-730
340,882
-730,214
-720,902
-6,-509
54,296
-8,-582
80,-735
152,831
890,568
-874,435
790,364
-100,-171
449,825
824,-52
295,358
-390,-499
828,821
-356,-915
81,-914
640,770
5,30
-47,-160
851,990
-620,-22
-682,-900
-123,784
885,574
-149,-437
348,369
-738,-832
46,-750
996,590
595,246
-527,-612
-395,-493
-994,676
4,-222
-908,450
365,723
303,-155
251,-345
-286,-550
-687,-894
-338,-740
560,410
-529,446
185,-965
656,872
584,-694
-476,-674
682,-159
744,719
-318,666
21,132
93,-554
119,667
-420,389
400,128
-321,-386
-634,-883
-564,610
-700,749
298,-149
795,657
58,-390
946,72
-419,210
-643,502
16,138
-182,-601
-573,-257
-771,-996
786,-210
223,616
-605,959
-899,-242
-579,-72
510,-108
747,-919
442,-801
879,-800
-408,749
899,606
-676,-786
248,-667
-776,-990
122,160
-716,-185
-279,-184
182,965
-565,-770
653,550
-844,569
28,498
-545,636
-196,790
-571,-585
-160,447
802,-108
900,427
371,837
-689,857
-262,170
-949,-760
618,714
-863,-986
-843,390
482,853
-79,-904
480,780
-580,800
-267,-955
-109,385
-73,42
763,314
362,-30
-698,-10
-586,985
174,-81
-774,934
234,724
-461,-821
-740,518
-401,-16
970,792
471,-87
569,448
-892,124
856,-276
665,910
-154,-139
379,324
816,325
850,-91
-986,462
-124,-297
-216,114
-937,-400
-278,-764
472,-266
-466,-815
430,262
-656,-939
150,622
-449,-461
-501,-651
-754,-343
144,807
920,274
-942,-394
-20,-348
-392,-708
-10,340
-200,216
-823,237
13,509
-737,11
-300,12
197,818
474,-594
536,284
632,746
570,-132
-480,576
-454,-455
-55,-184
843,966
-993,-733
-157,-461
531,-841
-249,-50
-301,-240
100,104
196,566
134,-312
972,33
60,705
-870,771
-156,-640
-719,186
-781,-692
-222,992
640,233
736,695
-761,714
-324,715
-290,299
869,-496
-79,519
-382,710
681,-547
428,-239
204,53
240,-290
701,859
675,-362
389,-948
-539,-809
-391,-157
-104,-881
-52,-691
435,-573
784,-419
890,731
-920,253
790,527
-707,546
-220,664
-621,320
-683,-558
129,818
564,746
-176,936
590,-285
-364,885
-51,-870
-564,73
-179,-116
370,880
404,464
-560,946
591,-464
-906,-445
-409,361
-810,17
-323,135
52,-742
114,136
-876,-603
-14,890
-415,546
-76,12
22,547
457,475
734,-937
-168,423
-230,-455
-70,958
740,9
-767,-660
800,814
-697,833
-661,490
175,762
-520,-783
925,-992
-13,711
-85,-855
11,-393
-552,433
162,-978
-917,-254
721,706
-19,896
416,824
-768,-912
-670,-377
-331,-911
130,238
653,13
-746,567
527,840
848,-300
-900,100
-952,-90
321,183
-429,-315
782,-920
-156,783
-120,440
644,-854
-695,505
750,296
552,-443
-787,916
-73,-495
773,465
-698,-547
957,774
-103,794
-504,450
-69,378
306,-499
168,-433
553,-622
-944,-603
988,-694
-411,-140
-413,-213
-148,270
-539,614
-950,-418
860,60
357,-561
-206,265
-268,-613
229,193
666,194
-308,-12
41,142
528,260
913,71
-113,-325
-189,619
-929,809
-590,275
-580,963
809,-279
717,132
190,615
-784,409
-435,563
-898,-659
401,835
0,491
563,-335
-974,285
-66,-129
431,677
770,143
-230,968
207,969
293,743
965,-170
-881,-305
-783,230
-384,501
-358,-530
-348,158
330,-910
139,276
87,86
392,-32
540,620
863,-447
-877,568
-939,-310
-111,-653
-726,-17
633,30
-107,220
-742,-520
42,-438
-930,-571
78,-781
914,-509
-896,-987
726,-560
-451,-371
-926,302
-988,-576
-639,-422
-188,39
760,-976
-741,-699
157,451
243,225
-909,656
813,-965
362,856
781,251
-967,651
-289,-417
-131,923
645,390
-878,-812
679,-26
-730,-160
-782,-350
-42,-540
553,801
393,-612
90,-421
603,918
-910,404
-134,-129
525,-493
399,334
-100,-545
-673,-407
-637,-750
-140,56
295,-16
-667,539
634,-550
-330,-68
-294,-411
203,395
-580,-997
318,153
-83,-191
5,-344
344,-878
-610,292
388,-606
825,-605
-175,220
-576,-124
-149,-811
-87,67
250,-540
348,-5
697,149
-277,-57
-678,-401
256,406
543,-318
-527,-986
605,560
691,334
868,970
806,92
503,283
-70,421
-461,765
840,-324
-26,693
-250,985
-224,-46
-911,-976
682,-533
-380,-586
-506,241
-568,-637
-532,-980
-358,893
366,170
492,-657
853,288
262,-180
-41,11
108,-647
944,-375
-820,-508
-930,852
68,-46
78,642
565,760
-557,-98
-511,247
-172,-287
-120,-97
-76,175
602,-893
-988,847
-711,-565
562,-292
510,-482
109,-826
658,170
-751,36
596,-708
668,858
-270,309
-905,-431
-520,-620
-500,786
-562,-92
-624,-970
274,180
-786,200
-848,-678
597,-887
-413,-750
-716,-559
583,935
619,592
958,58
-940,-267
-842,268
-513,-954
156,-630
830,812
80,314
-884,796
-597,72
-535,950
650,-876
824,997
-360,-739
-262,-204
670,530
-51,16
482,479
907,-281
-492,273
-554,-605
-606,-795
-544,83
815,130
753,-748
825,818
286,540
635,694
569,74
-589,-441
70,-805
810,-995
856,-650
283,-512
30,-204
754,-927
876,756
475,412
181,-789
-98,550
-150,360
-124,-671
287,361
965,-707
-190,961
969,166
-779,566
-841,-312
-430,720
771,-573
492,766
831,232
857,-799
-133,714
-321,663
775,300
-600,-250
298,900
920,-100
-577,-81
-942,-768
918,-173
-481,381
980,705
-507,-840
-10,-34
766,-567
487,772
638,187
385,495
672,-229
724,-39
161,787
-240,443
197,444
474,-968
-977,-604
293,906
843,592
-905,992
-967,114
478,-95
655,541
-95,43
-147,-147
-85,731
-720,-9
-782,-887
-684,-352
998,880
587,-152
60,331
399,-203
834,-275
209,-327
-192,-671
706,479
305,135
-729,-876
-719,-188
802,941
-284,-260
143,-947
-162,-829
-787,-881
450,-265
460,423
496,80
835,-454
885,-337
793,74
891,609
-197,-665
-708,351
639,-393
50,-788
-365,690
-329,347
856,773
-990,638
-954,295
106,275
-858,757
-144,-654
744,-192
-220,290
-621,-54
-282,-588
129,444
-176,562
-861,-295
660,834
9,-439
-939,576
212,-834
-432,-182
-656,110
-620,-233
-560,572
216,39
-347,865
-449,588
-511,-290
-902,54
361,-361
-379,-171
519,979
-639,464
-264,-413
954,907
-579,-983
-230,-829
-72,511
764,783
165,-300
-895,-280
-398,526
-23,-351
823,609
-151,403
-454,594
-516,-284
883,-838
-19,522
258,-890
-243,814
693,-962
-209,398
567,-135
-746,193
527,466
136,810
910,204
371,-74
-591,481
-593,408
269,-351
-372,-936
562,-129
961,142
-448,8
49,814
799,-940
869,553
296,691
731,619
-293,296
675,687
952,-725
-796,-325
40,-53
50,635
425,-242
-487,430
-986,-449
-210,-982
172,66
511,-468
-114,-520
-268,-987
169,-986
31,-920
-709,-730
-360,-576
466,-992
-498,-510
-580,589
845,-996
0,117
375,-760
924,236
-40,718
237,-694
-154,-350
796,990
369,-575
241,179
179,-699
-444,-678
113,933
139,-98
540,246
923,-16
-825,384
-486,-150
-450,-493
-917,795
695,534
-768,137
667,-760
880,-467
479,-811
940,338
539,-6
-870,-140
-84,15
-996,687
900,939
-926,-72
-777,-730
219,955
556,348
690,540
-468,25
-382,-201
-773,143
-372,487
394,-734
552,606
-570,-252
-622,-442
953,950
987,534
-135,-324
336,-739
895,945
-967,277
-191,-256
306,550
679,-400
-720,154
-782,-724
455,-108
794,-642
-918,-585
890,-180
-910,30
14,149
301,-575
353,-385
-236,-780
-861,-832
-364,-26
-765,-370
169,437
568,708
-795,919
-709,693
-761,503
-484,-909
-422,-31
354,-564
450,-102
-949,452
-620,-770
-498,913
252,-841
250,-914
-712,-359
-764,-549
506,961
-652,446
-616,103
697,-225
194,-846
691,-40
-507,46
-569,-832
-461,391
-122,-143
-10,852
-36,-369
714,129
938,-163
-938,991
-563,114
-276,-610
435,-784
-164,385
-318,-82
-951,-749
119,-81
179,724
544,-841
893,-687
955,191
-358,519
-420,-359
-410,329
853,-86
-546,468
-608,-410
400,-620
176,-328
-736,344
360,-19
222,47
-489,221
571,201
-854,-466
-393,683
453,-609
-547,216
-24,-9
-797,-713
-711,-939
-274,-938
-63,-718
-366,-527
-306,278
131,279
372,-790
470,-255
-530,570
-494,227
681,-35
-460,-189
376,83
-648,-240
675,150
34,-435
984,905
-157,751
120,-661
-407,-178
577,746
-884,422
614,-907
762,-255
137,-307
522,-496
913,-840
143,639
-580,52
-544,-291
-945,-635
-482,587
506,-999
-109,-363
440,633
-682,-225
763,-434
190,-296
-740,-230
-642,305
-401,-764
46,-75
533,43
543,731
908,-834
-780,371
4,453
343,-81
-681,-404
441,454
780,-80
-960,935
816,-423
277,-701
836,983
211,931
159,741
-476,1
-877,-343
396,-70
867,-485
-943,-963
-133,340
-159,-881
-670,135
-722,-55
775,-74
140,-814
489,-660
-327,474
12,-60
-4,-593
110,475
-952,422
-854,957
483,-475
918,-547
-830,-147
-820,541
-491,-681
-106,-870
381,-752
-679,-732
782,-408
954,-890
-234,-116
-984,-614
263,690
-675,141
-388,-583
197,70
-366,896
570,-880
-829,-326
919,-726
444,-53
494,64
781,-660
-957,428
-520,429
-522,356
751,629
-411,372
587,-526
-864,-162
24,300
-377,-44
-439,-922
-341,-387
122,835
495,-115
-565,-95
932,-114
-505,710
-808,901
-32,368
838,224
117,-290
640,-515
-314,655
887,-638
947,167
644,358
885,-711
-817,34
-879,-844
-478,-500
-320,840
-382,-38
420,650
-945,788
-668,-624
-231,-623
112,-284
260,368
-375,-372
-417,126
-964,-767
942,173
-457,727
-180,-685
257,-684
718,465
-621,-428
215,-156
564,-2
-861,-669
27,-207
71,65
594,-160
805,60
-995,270
268,-145
-560,198
990,-941
-373,-730
611,194
-886,213
-948,-665
210,-150
950,-340
822,414
858,71
457,-273
-613,-941
-264,-787
954,533
-116,-135
131,-258
-270,-602
-671,-946
514,-520
612,15
-362,-191
536,959
823,235
-89,907
-927,562
-953,-659
-55,491
-19,148
-706,-782
290,903
531,-166
-397,-27
-439,501
347,656
-465,-720
-627,450
-531,912
-192,378
-633,635
-310,-432
29,-966
578,30
516,-848
-883,-294
-873,394
-534,-140
921,369
-69,-370
731,245
829,780
665,-375
-724,867
-335,450
-299,107
50,261
974,380
485,189
680,-231
-539,-134
912,-498
10,862
820,-87
-302,-945
-529,584
916,375
666,-554
-733,0
67,615
103,272
-308,-760
590,390
-871,66
-584,-658
-532,-468
137,-144
-837,-350
338,-612
775,-611
811,-954
-153,-472
-229,472
717,-616
206,400
-185,744
154,210
-323,810
-287,467
427,-944
437,-256
-40,344
359,615
-569,754
-631,-124
-230,220
546,-313
205,148
-418,169
632,-539
740,684
444,-590
-384,-247
165,749
925,-317
-582,-986
-973,-642
-23,698
412,626
386,-595
-177,231
-239,-647
356,694
-802,179
-864,-699
-776,-852
-305,985
8,-770
218,760
-183,416
539,-380
900,565
160,755
447,31
746,98
345,-246
684,-780
-843,528
931,-903
3,-764
89,-990
438,-836
648,694
935,-30
-125,-10
-29,452
300,-770
-263,56
-227,-287
-766,-565
20,-410
168,242
178,930
-411,535
14,-225
-707,-739
24,463
353,-759
-986,600
-950,257
-210,67
511,581
323,530
-739,477
-667,-209
-170,597
107,-815
666,869
-308,663
-21,-61
380,283
528,935
903,58
-959,-610
947,330
-889,883
-113,350
-87,-681
907,931
-251,416
-554,607
124,-461
996,-532
-181,-343
256,-342
-343,827
-405,-51
-806,-395
-307,484
-30,-928
405,-1000
842,-999
-445,550
-846,206
-471,-671
-960,-862
-122,-517
-10,478
810,217
-599,83
748,-661
836,-814
-226,-867
560,-712
770,818
919,160
-480,714
991,-526
330,-235
-921,971
-939,365
334,638
272,-240
-890,-497
719,479
-732,843
-794,-35
-455,-569
479,238
914,166
-146,186
-60,-40
-50,648
-623,786
-988,99
-701,-625
-491,905
223,-506
285,372
720,300
-342,247
-833,387
3,659
681,-409
839,931
89,433
302,726
240,-152
-500,38
-562,-840
-213,-686
-628,792
-826,53
-816,741
830,64
-8,-281
90,254
419,-968
768,-814
890,869
-545,-486
978,716
-48,320
291,-214
-673,268
-735,-610
-262,-952
423,-95
732,660
670,-218
-304,-424
594,726
819,-876
-919,212
-580,-322
-484,140
727,-465
825,70
885,875
-247,-671
-550,-480
-149,-136
625,-742
-774,-188
497,12
194,203
-194,-660
155,-506
814,-870
688,-43
612,901
-282,624
57,90
430,-860
-979,-994
-420,690
-472,500
242,-911
390,-259
298,152
-752,860
637,-382
976,-916
-854,583
144,-315
944,300
-80,-23
-619,-301
-182,-300
826,-510
315,506
-76,850
263,316
289,-715
-711,110
-613,645
997,311
-366,522
-865,-357
33,793
-29,-85
165,912
843,-156
-520,55
-23,861
-648,809
-710,-69
-309,275
350,-89
248,-366
936,-746
60,-417
495,-489
-565,-469
-16,527
-505,336
-68,337
-94,-884
-32,-6
367,265
804,266
992,317
-170,60
-222,-130
117,-664
-74,522
-699,470
-663,127
-725,-751
-166,933
548,-478
-290,-823
-889,346
-113,-187
556,137
582,-894
-231,-997
-109,686
-510,342
378,804
661,338
437,630
36,286
757,800
-990,-110
-66,9
-894,352
-467,-335
431,815
-743,-233
-158,420
626,502
163,-720
-877,706
-440,707
995,-190
-5,635
334,101
360,-930
769,29
-159,168
-722,994
150,923
-600,425
88,45
236,697
184,507
513,-715
-501,-350
960,-26
-926,440
519,231
858,-303
-543,178
-507,-165
-204,-356
381,297
329,107
704,-770
-793,-751
-270,-976
-885,-340
-727,1000
-789,122
-987,-617
-500,-499
-480,877
320,-760
442,923
755,-832
290,529
-868,14
531,-540
-782,-212
-285,594
90,-283
527,-282
-535,-335
-551,-868
-100,-407
-54,-62
397,399
371,-822
-591,-267
904,-359
-593,-340
305,810
716,-410
828,585
776,395
-821,210
187,0
15,482
-787,-206
450,410
147,601
931,683
520,-349
859,-883
-79,820
-43,477
332,-400
733,-56
-570,960
-293,-452
240,11
300,816
665,-749
-734,-195
477,-800
547,693
974,6
-585,-853
10,488
409,759
846,760
-964,282
-954,970
-338,-976
820,-461
-144,21
-206,-857
630,-585
-769,-31
-673,431
41,-980
528,-862
-811,497
-35,-36
-837,-724
400,-108
9,236
775,-985
897,698
532,11
-626,-504
-590,-847
308,303
246,-575
344,-40
745,304
-219,786
-620,442
-291,-780
58,-626
555,180
-185,370
-247,-508
990,108
-784,-713
114,437
463,591
210,899
-948,384
-76,313
309,124
-441,-374
395,-102
892,704
-605,723
-517,570
-631,-498
293,-379
79,601
-671,103
17,-277
444,-964
923,-764
849,253
-987,806
-674,-949
-141,-486
356,320
597,-749
-305,611
-716,-421
-331,-610
729,-630
567,540
-271,195
505,-338
791,248
940,-410
403,-615
-936,744
-900,401
-561,-133
944,463
-228,-482
219,207
-416,-533
-346,960
865,355
500,-332
-510,-195
-125,-384
861,613
372,422
747,-455
895,197
-263,-318
-566,-127
609,-389
757,263
-642,817
-694,627
-756,-251
-293,971
142,899
579,900
890,-928
-509,-374
-387,-943
-539,915
-210,-307
-114,155
323,156
820,962
-713,-928
169,-311
969,304
-430,858
229,494
568,-40
-801,356
384,782
-748,-764
-189,920
-600,-112
-313,-836
845,-321
184,-30
-840,-353
190,916
